H(firstname),H(lastname),city,age,sex,vote
b06042792bbce34e95ea0ac5360da474175f9402e43acd09ad64f6618802f19e,3cb6b0eeeb83462c7cd5e0219033fbb916e15d8a1fead826f1ff4329c0120084,Fernie,40,Male,Red
a07d8bd210c97f36fa0ec1d0163a7ccdd2b155b8f8c7fff120984a9b919c6147,a3323a845d2bf0e749525d4cb1267e90c0a695305109fd33f561adfcd768df2b,Beaconsfield,65,Female,Green
1380ea3a7d61b066b3e096b10cf6e5ca71744d45e35d9e49ceae071098f42835,c8b7b3ef003fa02cc4d1467c57f3290daf520edb4d6fa3e303f952f3262c5275,Pitt Meadows,25,Female,Purple
2412fd5994eb43e02c6edea4417099ca77371c27d27668d4321b5abbb30a7ad6,aae90fc50e8b4860252bce041398a76841fef8db007335111d5470be7e01f1be,Westmount,80,Male,Purple
17a184e6a1d60364946d582a1cdcb1fb94831f851f33bee996b6f64b83421239,1384be44f4afd7987a1c35acd78d71d59370c42434848be8280856d2b3b0db44,La Malbaie,45,Male,Red
9301c5b3f2eddcee432d3e954075768b2fc78e05a25d81a6b7e7334bcc7a6a7a,599e025a09412c3bb04ac99d1b751028f19f5eac4c415157a301faf71d3bb59e,Beaconsfield,65,Female,Green
78b8d9888fab88271bd72e69bf78fbbcdb6ffad860782085d52833275df621b8,2899afaf0de87295f02061702b21f9e6698767fe421e87bf612154a679bc48c2,Danville,20,Female,Purple
d805ee493ceb0320cf4f2463652d3ee070a063a88d605bb14536efb08b661b3d,c097279b26cb706860aad5de1fa5071142aa9635d9c42d609e089d38e48be45e,Sydney,25,Male,Green
78089fee98bff0caceec721aaff617912abab4312157ee126dc7101dce275c86,c5e61f7d92359c556675cb4fa2ce29275a22cc1b916dbcd21fa71624aaed9614,Matane,95,Male,Blue
af49288aa95abf61d3996ce8c8a791e26ef34ce41e339c6c8ffb84fc831f3863,89d692dc900f4db54eeb0bafe9c073c3aa3e980349fd3c3ed793d4c44bc29a9b,Alma,95,Female,Orange
7410ccc8c4981104478a6a21e49cea0ba5eb67b6d26aaa79fac432324309d1e9,f7d0182449c4869d0379d69fc4e1b82a1412436c74790c9be24000b14f95dbf9,Saint-Ours,35,Female,Blue
be908655af18d6bb3191aac256eb134402e9fa6513d513897836a3f6eefbecdd,463528569329186f8c241bda8a2de827be18687340dc2e7e33485104b2eb94c5,Terrebonne,95,Female,Green
eff1b3c057aac629ca89e967ca1d803dd8b1056a97f477be68fd0e5bd94fdc6e,50a8195b2a42dec6f66888b65e43683651433880949a07a6e211f73ef6976e6f,Murdochville,65,Female,Purple
8bff067adf0ca02302ac27926d7e02d9c4718f78b67bc8bf9d33b412f871f683,6f2812591563aa5545c8773f983de6a2eae9b923806381d2417b7394185857c9,Brantford,90,Male,Blue
52387dd0e3defb75ebd0f3cce10da6d49e56bd03cb90befe0afa45f0e0325bce,bccb5992a0760e380863d4cd65de7673ae59d0c37c8d5ae25aaa903972e00deb,Dartmouth,75,Male,Red
853b12b8a2ecb36dfbe18bb33174e572aaa535db4ce16c41133e70480f1d982f,865babab6561f642a3d843dcae51afd832f98e7acb28fe62228fe1c63c29486b,Bromont,45,Male,Orange
514c4b847b1b8499cc168cf81139e2a4a8382a9706e707656f3c1a97e381db77,c96089e117540c789ac10de2ecf9a020212124ccdd6e4ad5fe2ed5fa956a09c6,Dawson Creek,35,Female,Purple
b5a9a9f8ddb22763c584ce7f4d415fbd7330d0eeb0ff83b75de85a314ffc81fb,ca92903b9621f7bdcde88323ed95011cac0b22daa8a9d72085c4286ae61119a9,Acton Vale,45,Male,Blue
43eb2348ba7cd4fd3e5a6cc3efd620552fc65da0d9e545852b55c02a713adce4,77b7c3c1e7ada63dd33bef743698764860cdcde5135c0d776f72db9fef1f9f50,Montmagny,100,Male,Orange
d7c8146584c91d71481047b3558efe7da93f06b226c24acde4dada3d40b3bd54,103fd3216da2e2a9426973bb0974de7fb0f0cf83bce2a1b5a715b51a9d854e65,Kitchener,20,Male,Purple
280bc8b78a2cc98cc6aa2804a8d19669f10e1eec9dd941b1a907c86556ba0b88,94e8b31e03355cd70663aa1e901b257c091f22053c6043fc0ba43fe72572f987,Saint-Basile,90,Male,Green
16fe97349f9ca50199c988873ef35d46f82027e1e616bc4571b8d51ad9c2c855,89982f1c65657e3c33953d73029ee587e54ad4880892289397313ee739a2a9ce,Melfort,20,Male,Blue
1734cb0853cf029e0857d5103823954214088ef57666fb9f52c7d7104afb73fb,1c3669c7571fb6e9b1a5111fcb2f71b0de98e34e35fcd6f22c0774157417bfa9,Rigaud,80,Female,Green
08090a6781b07bbf920a3cf6484ca9fd78a65ecb5b49e6844763aeb4e0f75f4d,2ed86a36f95e3e2757b8ab0dcd77bad149b9cd9f6ee06ff501ad20794d1e5422,Yorkton,55,Male,Green
652c0779cc54f00f846e2ba2463ff896cb7a2c03f21978bb28a051fa855b32a6,9befe19444fef2f1343a1d67db798ab9e43ba95cb8e100a29aab024fadcb41d9,Rivière-du-Loup,45,Male,Red
3e1ab2460050e8e5d43966029927cf359261857d6b99a90f7eda20efae594a4e,cf6fb9f7c7c5fbf06785ed6cfdf87a180bbe379495398c08956b5c7947aeceef,Fort Saskatchewan,40,Female,Purple
b6cd061e32de28ace50629e112128ab4def36db374c1a6da66a0874322c08636,6c941e50949a86fd755632c6b5cb008ec2647fac732d2c8eb465f679285692eb,Thurso,35,Male,Orange
0080f059d84832ac69115a6f2165ff2bc80b28f015add55273f3aa4525f5d320,0bdc1807662ead972617ed6c700ce46bb0f16d770ad95001719a8697a7473298,Repentigny,45,Female,Orange
0578019661a54919129471a190852ea7cea1622f68c53a658ca85c8969ef9c7e,4dcc0eb53666acccc0b06ff399c634906c9b0a55942ec6bc53a6b5f15ccae173,Burnaby,45,Male,Blue
a1df2f8b26cfee108c2cf8a35ad2f396e04be218ad8db904dc8eac279ebf6d86,f443cf4360cc69da258fe118f51fca061d9ec6a75da837421a1e63983adae5d4,Port Alberni,55,Male,Orange
47f97ca8632400cad64a5214ef94b6c7682c622abe6292805913a43c7e13cf1a,6f96fc164ef1b85e769e86560b9dbc65afe3e27397ca9cf7ecb999c8c544ef94,Medicine Hat,50,Male,Orange
327b346f16a1896cb6d00572e710cc702cad58b8b1c7a44310a43f94eb24ba30,6b308dfc49c4d5a4b49524a56d7b8d349f3191b1aad00615297276ff39167e72,Scotstown,25,Male,Green
5670e253ffd1033e640a5b24a99af00fc57de65329c6059a70dedf0a1343ff69,188238c45d42ba2e7fdec66b73d08f03daa3b4172653840bc756c53a412612f3,Kenora,80,Female,Blue
8a6f20f3e569686371bf042d01578e44060a3162042aaa4eaad1250c01ee7e29,c4ef58252fd1e42316ebd36237dfa6bb2a896a0aa2d484aa388ec4f4701249c3,Castlegar,35,Female,Blue
2dbd2bbcce58e9af2b0d5fbedb361c799671f8a78de7a956a8b8e4c65fc5e6cb,154d95691fa6f7f7a37bcbbcee7af7bf511db573ebefea66d3df25035c48acfd,Montréal-Ouest,60,Male,Green
1805722b48338413b82f9bbf7d1ba811b5a219a7f7a1eda2e3ef2adb97cbdc71,c7c96250208be13b825a2f3bf7bedbb6891820f79ee0dd23607825e8cfa9ff1a,Bois-des-Filion,95,Male,Red
fc3fd8cfa654dbe51901392762f1f05cdd52997329ef87250219134e031b8710,803f92e3381a95a8c3566f4fb4b7ccfaade4d7c4359df43a637718d02dbee707,Prince Rupert,60,Male,Orange
02fe6294dcda98654ae17e50b946d10c3deb8d767875cac445145f96edd9ac7d,22f316f429bba0b933b1a0992d612499553068386dc1e7d0d2c40275c138e72c,Moose Jaw,100,Female,Purple
e484da3a20be000201bd5b1410dd0424c707e685e59dec97469313c16b148678,873da09e2498818207eebd9ddf97ba880269b70ee5e037439b64e99df79ee5a6,Kamloops,35,Female,Blue
94498482b6d6bc0f6ba13cd4ac54cce0429525416947335b8ca5d0891374f924,77eb76d2749805ed766653ebfff20e390e03a384399eacf2436ff2cb5ecc4b3e,Candiac,80,Male,Red
068ccb05bce48223d23e3f4c98f9116d03a40b567a981cd75fb7645bf2ee854c,976f86050c00e37aba6832af186be269e0d39f561a20f8e260cf080e2a7166bb,Brossard,35,Female,Blue
985a55973dd25452279c25c7a53683f3fa426ce2a9fc5f574ed9d846544665d8,401e3920ef40dc706a2d38039808220aef4b50e5aafa3e17abcd0b0c69475bdf,Chibougamau,80,Male,Red
9b161c420b0f6add91839d041ab050b938e58e1ed0d8ef885c9b46b6daffa99d,c1d6e664cba249d9a1c543ffd29560cfd67dfcfa57d7d8b90b6182f9e1ecd781,Drummondville,25,Male,Green
5bef1b2ef83ddc0ca8214b5a1c18e919feb35d32cae3957b770ceaa40563620e,b621059f7aeab92a8bb9fb84fd65d686789bb721b14a64da5c176c05b1ed3e77,Brooks,65,Male,Purple
30f05a4e4dbeccae90a4b457977778875db63fce19a7134c832226806e944126,ac66e6ff5646a2d37959ed338354d131e3d5bed39f7c07c4d5e970a0706a8de9,Penticton,40,Male,Orange
2628b9a723ae6978656ecafa5a84b8b232490c6929419a1930d85a7cbf2143d8,229d1e01421d5dedba9bd0d15235f4d3d94728a666ec6982270491bbfdbdf18e,Saint-Charles-Borromée,50,Female,Blue
598a58ff4e8720430c3a8785e0c6985fccfa57dab0b5dc0cafb8e3d049f5b923,595b29f28512ee123f244c065d47a7926bd382538c1a6db3e0706b0272383037,Meadow Lake,60,Female,Purple
3870e93bf416471352f87dd3ba99791409cf66ffdd5c65a368f358af1ed3f61e,eb222fae222824675e6ea1b257d5799246b012e931fd1cd520cf944074e74ca5,Saint-Raymond,100,Male,Blue
02edd343f9eb4851da7eadb73bc2cc8f3e2875da1135b891ac218ebaa440e94f,8a78b1d76fff76d78ae02c0c66aa7943869424bafaac8a8a48d6f7a38f4c84cc,Port Colborne,75,Male,Orange
bb00d363e6790293e2c8def39dcfeb505ff8176fb2ed374f132baa069878f059,7591db018d5fd75323cac999cf5162e9a598ba2fb18327c2a1919e9d933857aa,Terrebonne,20,Male,Purple
2bda160c2bdd56d80d3c978e9da20c00dd43a58398a05e82d11ea9e1e1cb46c7,d5d2c69b61ed7783f85b5e27ca1305da643cd12ed2b7c961b4c709a603f99292,Plessisville,65,Female,Purple
313b0a9c53007554858f4dcc95dbb36c2125614a17534dc9a199bea4707bf1ec,6ee10fd9ca73d4717b0d0dd2841ae1e14882d48774fa04491cc78c8a00baa71a,Powell River,65,Male,Purple
76c0dffaa35dca90eca6d1166690657abee261781cfcc9b8cb05202848057d71,efdb2c48f7812508780efc23ae3c1c9765a3de0fdd2a02f6bc02d7bd15b366c5,Port-Cartier,80,Male,Blue
912cf2ac75023377c8d4913c75d5d6bbcac4c2781714de0ddfa9a846be669d31,eb60fcf7104905b2830c402714b4e731342b09ab4b018bb62caa04cb7304f77a,Cornwall,50,Female,Orange
47528d1733ab91e0539c9172dacc079212a48cd6748fe3576785dc3fbe3fad50,4457f302986f0fc30d298bba2f82288d5bb03693be6f2f3fb75fba1cd9a17e9b,Mont-Laurier,45,Female,Red
146deafc3e708b0b335e9290c8d70b7ea598a39dc254989d1d0876191cf3dfe3,cd442c8a09d822f44d352f0adef73e5683a914dfd285930df6142a215bf22a56,Côte-Saint-Luc,75,Male,Blue
64d565ce071442b53bf67bed929d0290fb8ed384e8f3d0806823af7ac1a2d9f2,458e5fbfc46153b9bc5cc30118c4e057fb19c7477fcfd8fd15748811b35f6ee5,Estérel,35,Male,Green
a894dec1927f4cced2175d55acbbb7b49a618ec63b11a4a2e13b88c0ef6cd0e9,c163ec6c9f9f128b812cea63f4c6a635fc206a2609784a7c5eac410e53fbf1a5,Wilton,85,Female,Green
7c0a9f67bc83ad54ef34aaee5299c08b1502e9caef1245208da9c4f562939c1c,8e80078cf377db7c2cd455420ba423de86d36e1e6f6568be58e9a7b2e3d031b0,Selkirk,70,Male,Purple
5e6e620981295408545131ff720bb123b399ed041bf78e852318563283c2eaf4,50c396a3657f3756bb7353adbc7222fbdea92497aebc49592d3a1d028638318c,Alma,65,Female,Blue
4ae590a9e2c2368b4a30528f62a96b21f9a27d8e175164c71614e95a62377fae,7c9128d27493e3a6d2e960ebbb62af54b1eb9c5c0fdadacfd1c2bcabf3093dd2,Cap-Santé,30,Male,Purple
867f3d1cff1993ce051d7ca593b64109ae88bf32b7bb8d085ba4a726fd902210,38ba64dc43947d644b62e2e15b6df01f9d9be47c55f9a65e63cfb9da412517bd,Cap-Santé,85,Male,Orange
8d9bcb99997e62a1cfcfb75b2fc595940924f8364cdaedab8677c399d07f9e44,23bab73896ec21069fe1e724b600dba8dec9b93be80c2126624eb08b2ce3a613,Kawartha Lakes,35,Female,Red
203164229ccc6f9cfddc2b02e14217ac3035f7259180b5703aca38051cb2e76c,0eece466102ebf2eda8536a612539c82641a26297b05b9f4d0693a9b041859c3,Langley,65,Female,Blue
14bd10d43cd821494eab72950c703131ce3031b3263d79e5fff0702e27e418aa,1b9568b3d809908ddf78420eacd7f70e54381a9f95b356f13523df5e7fa8b85a,London,60,Female,Blue
286904f4fbc32fb95922233185ec8f3acba4143d9f90e15fc617e87fd49c947f,29e53340e38683839473fc10209d6ebdd596d62a06b1332974909c27b293b071,Lac-des-Aigles,100,Female,Blue
096ec02f502eeae6a7310fbd82b487f98723634939e6c973eae87d7964b9ed5b,1c293b10b88594f5714617708559ab04ed03efd3a1f41325696f028c718bbf98,Mont-Tremblant,25,Male,Purple
e3e97dc2d69bfc874ff0c384e6276cc6458e153fb6fe7fd5caa90feba9dccec2,bf92fb71efbae93f33c1494bcac9d7865e7fb548832951d0b2fbd1e5d5ca032f,Greenwood,50,Female,Orange
8b63348be0eb5d1ac10bd57f98a443b34b1d44ef19ea0958d89de697e9f9d91b,de251088d33015cddbaa5a9c063ca8c90464d336f50e1342bd629c62cc2a6230,Hudson,85,Male,Orange
29eb9865637d90c56d59f4674471df502adbad47c3174ea98a17ec55bd6c0e05,d3c0c836b584695ecf8c0b04a8b5bebdd31256a4b24fcfd71f7b407f7d2416c9,Cranbrook,35,Male,Green
93c3d5250e625dfd86f1d4da29b287fdefa393c8e11b335439fface04b0a2e7f,57d69182040349042eb0639ea2859e4f0240f4e602720a69d1af27d134e8bcac,Carleton-sur-Mer,80,Female,Orange
7a333212874a0e422bc2689dfc3e4bfdd7d6984b670db71a9dc557e03070c00c,96737e5668a21219d7046bd19bbdabb741fd8d6e45de76a687bfbc432611ce40,Sainte-Marie,80,Male,Blue
c2b0e086120c7db85384a3ac148e44308ae212876e1ccf0481090327e70ab874,66c12e905b190e15e8b136f40ca9ea3d3dbd8470bf994e0fba11a37929741d58,La Sarre,45,Male,Blue
d41697ca8238e656671411bce65535d6fd208814f15df2ac5e04d8aa7a051786,1d6863403b113b90604796ceed25412c55392086a1591f5ebcfa3a3aaeb0d368,Mirabel,60,Male,Blue
7e7f1970d4edfcdef50e574eafd3e8a714052505559fdc83e26aeb1c0300dbd6,4d0473adcf5e370771b737044228ac898ec92a9ff3e8ebe0077da3c6a62569c2,Castlegar,90,Male,Purple
41d68beb3abfdf273bc7e450c89ab291cc387ebe73597c91a554297bea24c5c6,06d8f8d977bf01cadcfb901ea87491389625b873eee34051fdca880c58fb3e13,Métis-sur-Mer,75,Male,Orange
474f0f509233f7145e0abdbc4c7fdabdef4fb8af8507287c6b5b0d72b735ef82,b2536ec6c8a1c6f05745f1eb455bcca55ebc0805d2dea966b4e2fcba34c56da6,Saint-Philippe,30,Female,Purple
e6aa87d46502402cfa04f0556afb37d699f32199d5a7ce48cc286ec20455b425,0e0cc1a93fe567a4935c582cb5bb54c2ee942dff9e635e861f3339b636f83087,L'Épiphanie,75,Male,Red
7d12e49d3658ed904dc4f4fc945cd07eca064dab1c37d1a4b9c45577d2a6844e,f58e7701cd0a79a50662b06f1bd1f9c28330401f68eca6c6e8a01b888953dd95,Victoriaville,30,Male,Red
5287d9354ec19b5a09636d335110e463f2cc9535c7a3e773e20c6f6be136c0d7,f23aeeec794dcc61e73c126255a5e5b589da60257950dbe513f9d001490ebaaa,Lacombe,50,Male,Blue
a3c8c91d50cf9f4091b27eee80595d4bb8ed48772f25f8a2e29c0c3b013a603d,cf2bc1e288bfaa26f7ceb8819a3e1c43a7b6499a946bde5ca140a7c2482883a5,Chambly,95,Female,Blue
9ad5e15a41be7205ad17b03ce406920d253c4ece903396957133f736a65f90c5,7f9bf44d5d1daf54ecd180f033822e5b6f11d6b35f10209f969554af244438e8,Pohénégamook,25,Female,Red
0fe8f299d0960770d970ad92a00e878d65fcc7d7be01786648851ccb4d74b86d,774fa781f3438386d955c50aa7459eec6100f9e6d4a675879458d3685d78da0f,Saint-Joseph-de-Sorel,75,Female,Blue
a86506ba9de87571b4320d08656750f97f0141e5734f533858122b9ad2395a90,e80e3dd02453cb9f9edff9494f2dfb507d3c54d3b2b930a0337660a91460d8e0,Thunder Bay,45,Female,Red
46169a6dc1981cba37947ccb48dcde170852bead700938d1a011212c43618d86,5de9c748c52649a5abb50fa38b4edcc4ecf4f944308769b3e9f1695366ab532b,Témiscouata-sur-le-Lac,55,Male,Purple
3cbbf80bde7d6a39dbb36a2c6963f6a8f04342561b27855c592dc249d6f90b42,33766b00bac074d71c10894ce683aed4b750f0ecdabebf6595d6d4079d168c53,Steinbach,70,Male,Orange
eeb59829dd3a59a53d1492d37a3fdf53c38d98242939c3216f2c708f85276bea,cec410180a0458efdcba547c47ffdafe22036e9e60bb900a1739d1d5bc24c847,Longueuil,80,Female,Red
d9c666100e0de8a9f3080b30aac348ffbf150096339eb0a22d319ad938eb65b8,8dfe09c7357160e9494584180c1fdc48b9950ff1ab4d18a5947596737c3b91c1,Lavaltrie,40,Male,Blue
58f1c3ad433175e0a531bc3e507d8e005ffd6370d120b21abbf7d72d0657930f,534056dbd2bf5c257ff20abc6fde6854f658fcb6d03cfe551c70ff8ac512ba69,Repentigny,75,Female,Orange
2e4ce4d7736f8c14c4f301fd7d1b70f68fd77b74e6675443ee7822f4a4f1e030,3a2de66849b3a1861e763988bb3bec1a2c068e0260d44985aa40a9a8e31c0cb5,St. Catharines,30,Female,Blue
e09c4d69f7e73790dee954efcd992314f66c4ba8fffe599ff482b6cb36953ff0,13977ab93dfad00ed979af8e0f95430490b7bf21ae656ae3a63715eb885c16ff,Campbellton,30,Male,Red
b07c2c855ad0944569ec250943996833e9f39aed6c18206961879a29e4dff0b3,b59994ec56ebdfecb40bf8ed170ed6b795fb26829c84bf08e857344d5d23d583,Kitchener,60,Female,Red
3e84e862ca4d6350f7c137817e6419197ff30e66dae790c93a86f0ce0f9a87b0,7b1c9efefbce422b01267d86f329a3e14be9ff102811220b86d84110a61c69df,Moncton,75,Female,Orange
3832f9f811c63e0f8bf42bf0b0eefce515cd7bfea73976588e9f14e0726c9865,21936fe76d4bc669e33f77d3e58a82522ca52e393faaa8d34276d9f548605607,Delta,70,Male,Green
0f17ac799fdacd580425fb751c02356449a95d28df00f68d1a06d1c94300197a,99e4f6b65617ca37a4931c2ee100c9c185f49693a4db38f734fb2fff7ee47430,East Angus,80,Male,Blue
949d872ff6a5d20174d113d841fa323dc854dab0137b7d6abb4655eb983db7e2,3ded53cc4d10a1b8fd95321e81beacd35be5ae791f1db566b55e9dccd38a7114,Rivière-Rouge,45,Female,Green
3ee2daa90423908f3672bb59e0619f9569c35849df71086e4e30bcee2a5c3d45,338308d28b6cc54f0e4e7131512c296a7b80a590a040dd5c74d35857aec420b8,Cap-Chat,70,Female,Red
b8e4f73ebb6d1b531bff90e5071ce368f10d7922e5552601ab273c572924e29d,c7659bcd937b27a51185779fbcdcad7224c92a6512b1dd7e44b7b621760d30c7,Temiskaming Shores,25,Female,Green
498df8697ecfab6394b7d02d193c019ecc3e779b3e0b23a5af640866ee39a155,b5b18522ea342db510a4994fd609da8355ff67fa2968c80dc30b6af89e31dc42,Campbellton,50,Female,Purple
3605729d7ec1537e69120c29a6081af5232ac68d8b01a06089846dab810ca609,73a45d1e48896fc3a3c266f9b40bac1811a27fba8951570a676b810b0cf07a68,Portage la Prairie,55,Female,Orange
67704f1e25180724a0407ee96a969a94c229b04311fac1a821513cf8090a222c,9d24046648197210736413b7631ae0496b676c81414e6753973bbc917ba5c1d9,Coaticook,90,Male,Red
c28a437108e2b1749e0639d71e422c7b13ea5b282dcb8dceb52384b0276b0abc,37784cbb5df167e29ba3396eeff587f8ccf7096ebbb5ed01b6cb18a663cf7ba0,Edmundston,75,Male,Purple
60fb30d25b9753bb440f6625df74d93c45d3f4cf3eb9f3aeadc36cc1d5038d09,ac84fbba0d1485c18bafac82587d1442d88326342a4b9d6380a760105210b761,North Battleford,90,Male,Blue
eba455865c5bc34946dd8ddafa6c68f09bfa8c8a46bb5e17156f15f88d5d6eb0,ff58b84719c2037c92341ecc116f1fe48c8f0ae11810cd3f3cb713894bf6998b,St. Albert,55,Male,Red
8466a1347b5f9faa1741de103e7cb63ca143d4de4bed98fa1c0134fecaff8b53,a92940fae018309f4c0d5e3f96684b7c834a9f63905e3c2d2fdb2440785e4533,Port Alberni,85,Female,Orange
89b57a9242a9168c1d87e5825b5f010cb966e414a72e74094ff8100ac1dd682e,c9262586623489aa3be637f781e704274d75a5485acf30c3f9a8a395abf132f7,Baie-Comeau,25,Female,Red
8e43ab4d5914c1e423bbf916653341479a5b95b2a2b4cac8fcaf8b201c78cd51,0a26e1fd147e1877c13b359ef2c78c91a61f97372e6c8f4405eb46a3c324ccad,Brownsburg-Chatham,45,Male,Red
8e810d8ee57ba04d6a644b3a85cffb5818a0b96d85a8a379546fe96ee6c9eccd,fd7bce0c5360d78ad10429d9baf6e64861c1d954f0696ecc701b5d2f16a0d072,Iqaluit,80,Male,Orange
e56f45fe37e22fcbe58ade71d0822e595651229e6951974eeba81be8a427e64a,3ac2ded3f5ed256d8e58413530e4d01b4704f7aeb3de757172f20c7a4a00da4e,Humboldt,100,Male,Blue
788a58288b20d0b852205f338b39fc739190dd71c7b9cb7fd2cc60844501204b,b4013248ad25bde49c09831370c5e24a44f0f512dbc50fdd64ef681e917fd136,Sutton,35,Female,Red
ff1e02b189222f0af296111aa37cbdbac2fcde600a6ed196e6ab0aedfbdafb36,9f0e4a612c2141ba9f25e11932e74581f361b8ebef95001f5248b48cb3b23e8e,Steinbach,65,Male,Green
0d80ed32fd0a6f6ec1beede5e3db73b45b5d29d17d00267925dc239e5d2a6b34,39b2cd79facd1278337b3b00cf6de34b039c3979ff6e31fe19789d68d480f409,Léry,35,Female,Blue
339113723fad249938dd680b960ff74fc03d84f6255918a4e1ca3b6492231572,1fabf70c1b206f3f235e978f5387b10850338225b05c8bfd61d521c378837970,Belleterre,70,Female,Green
07053f0df9ce9d8982c688e152810ba2d097de317d3b9d4d21db8788f6186521,e25357ec6e8f1b379b867a425caa200499dc995962b290ec441919caede2a136,Nelson,30,Female,Purple
82943489cfdef0714e90914eba939fc3ddc2a8cf9c39d111904a45403310bc82,d189d81aff843159faada3d5555f59521f51d8d954b38b308766f3eb4ff63d7a,Thorold,95,Female,Orange
cdd1e7342319e848d68924c422fd9c1530975f08c2b1a032dc2058165122c900,bde6f97d2baf20209d8c129ba76b7e32d5d19dcfc458ace80949c91ff7561c5d,Charlottetown,80,Male,Blue
5a318122e43160a870af439609f2a5396b1b945e4a94ee469a0e88dea5e46fa1,ebec404b6897056f95c343d7e7d2a12e081adc36413163a03ce3248e9d312c97,White Rock,80,Male,Orange
f711896ddfbd4db8794cc29f8968b1d8c1e4c9afc9b0ba407dc092ce56ea1e1f,88d076125487a80ed6215c6cfcc8ad34d93f4273a7c2d3b34b658855e89e7a9b,Salaberry-de-Valleyfield,95,Male,Green
8066a230952eefa5790c87b9422a8f8fa28ed09fdfef532caf862530da3dd3e5,b286a68f67f205806856b5b58832dc699297bc4475f094330b6142f73be0166a,Sainte-Anne-des-Monts,50,Male,Red
ec79f86986847431540536ed5dc28f74b6b6817173b355c11cffda923fe30138,a4174b37174ed419e09ad8adb5867801ab91674c1ee148b03b22d8d8cba98769,Rossland,95,Male,Orange
7bae93d1b136ada3596e167534dd4abb2941668a8d33d5e6a8deddf4c088369b,833626daffba6333d38cb6c9e6dd24b53ed1bfd8ce68301f62139894e9d11026,Saint-Jérôme,95,Female,Red
e7dc84c80c0f5a082398cea39249e59907f04b257640d0e62504980a69d17751,e6c801a57d11e305e80651d37d98aad73c3cc866c87c952f1899f58deef50106,Portage la Prairie,75,Male,Purple
18b5750613b0b3b979518929ee7f3b118e2897a71b0c0353bb3bdbb0db03c148,2c85be36dfd41374cd28a4de1cf9a14b48e844301ed9cc2354f44f026be05bae,Pincourt,35,Female,Red
6ead8310499a419c22ccf2b747230ed06dd2ee1dacb6bace4c8b3c1c12e683d4,e34066605cb0d86d34d4f36d7e341a714956169bf74af6d98afdf102730875ef,Vernon,95,Female,Red
8dfac40073efa6d0bd3897cf03c7dda6f7556efab340dacbc3c45a703766ffb2,950da2aeaa143742c2df8d2b66dbc5f94fcba7558861045baaaf9b0636e642bf,McMasterville,20,Male,Green
606fdd0a770c073007596ff651c47d0423e8bdd5901b2d13d10e77136ca246a9,f54f81405b9f63b0172b1598fe540c605e07ebd776ae11eb1637dfce9b883f8f,Sorel-Tracy,60,Female,Green
e9c89cc7cc937307bf9ac8ef5fd82f96f5f705a6d55802dc373d82c470469903,646e12433360df995e2510f936731d02f0ed729315f1187b568db788fce152d0,Saint-Raymond,60,Male,Red
11b3f9d1e68a8382823be88e55f95620799431bacce288dc41523d85ee9987ea,96de707bd6fd8b8393c2e39afe2ff4c6721d2aac8d834a8e294f33681dcd7219,Sarnia,50,Female,Orange
35e9d90fefc288c6820dc8ec7130c8c42fc9c89856889b469baa9ccfb609b6cf,73499289f37ebac54e1d505946e726891f615bb357c7d1ec4c80871dd95d0b11,Dollard-des-Ormeaux,30,Female,Red
8afc432b37f5c5bb6829e26913e1efe45fa8f6b633bc24433c123e66aa3c0883,93373895d98055595be780f9ba55fa0dd44d360f503e5f0658f99fc9a56d7eb0,Wilton,50,Female,Green
192c1f082281da873bc9469e562d8f16a4f0dff2f269e8727990b7f0ca7d9c8f,28ba2be2eb5047c12d8ddb1dbfc1d369e445eb2ced998562695b60b7f6687a35,Kingston,35,Male,Green
ae31f1f89ec2e42cd341c47421e160868bd939bc60038b1832ef95c5224f206d,ee358d9dcb76f7de79fcb7b818a86d08eac278ed2ac919e7471c9609e89c5d2d,Sainte-Julie,50,Male,Purple
c009d0eaf7ec29bd96263ee4b040ecd466a0c6fc8669e18864f80cd7c7b883f6,ce43db218a7dc307de6b34301e9550372a402a6fa9026c8a0641d08cc9f6d448,L'Île-Dorval,55,Male,Purple
3202c771f8e869de1bde3e18219e79416711c4153b02ec75a77b527a51ff8012,7843cd3dc7db74adfd3bd181bfcd036824ee92f927f8d0fdba4e83e7fcbe6131,Saint-Basile-le-Grand,25,Male,Blue
cf3f68f6e8d262d2e1bd6bb7efde0a34e8a0adc337d67063285fe807f0b570c7,6e5eb298181a7492553225af25adc8854fc605da5f596e9d087f9ea336115ea6,Sainte-Agathe-des-Monts,95,Male,Green
55d87dd93036b8bda56f35e15dbfb9cea75c68a5d19fafd5b11fbbd335562344,5eca481418ad9c85112c98a769589fbac682ad6a72bd688be3df61c8abb14894,North Battleford,100,Female,Purple
8586daf7dadf6a4bdf10ef98db644d6bd587aee805c54065d84a6f5f86ed39a9,a64bec71d773de278afe867febda8d8cab6c07c87c11a05654bbf060a916fcae,Beaupré,40,Male,Blue
c7860bce6797f5a34955eec8f4e1013b31a15c97793a444c00bfbeb7823954e5,d16051e0d3da97d6474f78864814d726a431b30ebc3b28365685be1e86d50ea1,Hudson,65,Male,Green
362f49ded2776d3e8c13bb2772fd69aef777ebd78d842c015a126e59d07956cc,518fb46b4d5be4eb8c4f6485a9def2c0b6ecba5cac875a52ac0fe0652fb53407,Rivière-du-Loup,90,Male,Green
